generating_institute     gfz-potsdam
     generating_date     2015/10/23
        product_type     gravity_field
                body     earth
           modelname     eigen-6c4
     max_used_degree          2190
         tide_system     tide_free
          functional     gravity_earth  (centrifugal term included)
                unit     mgal
          refsysname     WGS84
            gmrefpot      3.98600441800E+14 m**3/s**2
        radiusrefpot     6378137.000 m
          flatrefpot      3.352810664747480E-03   (1/298.25722356300)
         omegarefpot      7.29211500000E-05 1/s
    normal_potential      6.263685171456948E+07 m**2/s**2
       long_lat_unit     degree
      latlimit_north      -6.0000000000000    
      latlimit_south      -20.000000000000    
      longlimit_west       319.00000000000    
      longlimit_east       329.00000000000    
            gridstep      0.10000000000000    
  latitude_parallels           141
 longitude_parallels           101
number_of_gridpoints         14241
            gapvalue        9999999.0000
       weighted_mean      9.7827218E+05 mgal
            maxvalue      9.7879470E+05 mgal
            minvalue      9.7784516E+05 mgal
         signal_wrms      1.9344986E+02 mgal
         grid_format     long_lat_height_value
 
          longitude    latitude  h_over_geoid  gravity_earth
            [deg.]      [deg.]     [meter]         [mgal]
end_of_head ======================================================
           327.7000    -10.7000       0.00   978203.387466867687
           327.8000    -10.7000       0.00   978202.525424731080
           327.9000    -10.7000       0.00   978199.134513221215
           328.0000    -10.7000       0.00   978196.609579486772
           328.1000    -10.7000       0.00   978195.964762665331
           328.2000    -10.7000       0.00   978193.732287223684
           328.3000    -10.7000       0.00   978192.952567036613
           328.4000    -10.7000       0.00   978196.905715022818
           328.5000    -10.7000       0.00   978196.673951267614
           328.6000    -10.7000       0.00   978198.538727201638
           328.7000    -10.7000       0.00   978199.272298203898
           328.8000    -10.7000       0.00   978200.206271989038
           328.9000    -10.7000       0.00   978197.140350962989
           329.0000    -10.7000       0.00   978199.392044561682
           319.0000    -10.8000     561.00   978034.247491501621
           319.1000    -10.8000     563.00   978033.394670103327
           319.2000    -10.8000     573.00   978031.054841114208
           319.3000    -10.8000     719.00   978001.023825634737
           319.4000    -10.8000     789.00   977978.746317552519
           319.5000    -10.8000     616.00   978023.538856504951
           319.6000    -10.8000     509.00   978047.018188969931
           319.7000    -10.8000     408.00   978068.433356249239
           319.8000    -10.8000     398.00   978078.522671619896
           319.9000    -10.8000     367.00   978086.756656618090
           320.0000    -10.8000     378.00   978090.659309936338
           320.1000    -10.8000     329.00   978106.274296914577
           320.2000    -10.8000     364.00   978102.878184644505
           320.3000    -10.8000     321.00   978103.408433049452
           320.4000    -10.8000     317.00   978103.299162326846
           320.5000    -10.8000     344.00   978094.339521607384
           320.6000    -10.8000     352.00   978094.178856035811
           320.7000    -10.8000     323.00   978102.690715618548
           320.8000    -10.8000     335.00   978100.022325000260
           320.9000    -10.8000     358.00   978101.618225987069
           321.0000    -10.8000     248.00   978122.530401982716
           321.1000    -10.8000     308.00   978082.408193751937
           321.2000    -10.8000     423.00   978037.252608236508
           321.3000    -10.8000     415.00   978020.994429959450
           321.4000    -10.8000     299.00   978021.706537197810
           321.5000    -10.8000     241.00   978025.629112981493
           321.6000    -10.8000     297.00   978014.342678704881
           321.7000    -10.8000     263.00   978044.849794863141
           321.8000    -10.8000     238.00   978100.076299447916
           321.9000    -10.8000     279.00   978148.092793426476
           322.0000    -10.8000     380.00   978156.995269570267
           322.1000    -10.8000     255.00   978188.747667867807
           322.2000    -10.8000     219.00   978184.747043559910
           322.3000    -10.8000     220.00   978178.361881953548
           322.4000    -10.8000     139.00   978202.108538849978
           322.5000    -10.8000     197.00   978174.292491923901
           322.6000    -10.8000     178.00   978176.196943170973
           322.7000    -10.8000     138.00   978171.628507152083
           322.8000    -10.8000      19.00   978191.880963895936
           322.9000    -10.8000      17.00   978195.903776993044
           323.0000    -10.8000      18.00   978198.372152546886
           323.1000    -10.8000       0.00   978210.861417626496
           323.2000    -10.8000       0.00   978216.277161099715
           323.3000    -10.8000       0.00   978233.796736121178
           323.4000    -10.8000       0.00   978256.123839813983
           323.5000    -10.8000       0.00   978296.549385493970
           323.6000    -10.8000       0.00   978279.513999996590
           323.7000    -10.8000       0.00   978265.618658172549
           323.8000    -10.8000       0.00   978252.263377845753
           323.9000    -10.8000       0.00   978247.794411362847
           324.0000    -10.8000       0.00   978235.682853760780
           324.1000    -10.8000       0.00   978224.701530832564
           324.2000    -10.8000       0.00   978220.701533960178
           324.3000    -10.8000       0.00   978214.987755329232
           324.4000    -10.8000       0.00   978207.383750740439
           324.5000    -10.8000       0.00   978198.601415729150
           324.6000    -10.8000       0.00   978194.743771552807
           324.7000    -10.8000       0.00   978194.358184549841
           324.8000    -10.8000       0.00   978194.196179006598
           324.9000    -10.8000       0.00   978194.659590288764
           325.0000    -10.8000       0.00   978201.123187311110
           325.1000    -10.8000       0.00   978201.357895176974
           325.2000    -10.8000       0.00   978203.453929780051
           325.3000    -10.8000       0.00   978207.378280774225
           325.4000    -10.8000       0.00   978209.306714999373
           325.5000    -10.8000       0.00   978206.331381546566
           325.6000    -10.8000       0.00   978202.494902656530
           325.7000    -10.8000       0.00   978203.842901572934
           325.8000    -10.8000       0.00   978202.799180961214
           325.9000    -10.8000       0.00   978197.117922823410
           326.0000    -10.8000       0.00   978223.974190802546
           326.1000    -10.8000       0.00   978214.391794017283
           326.2000    -10.8000       0.00   978197.974312322680
           326.3000    -10.8000       0.00   978193.450062859571
           326.4000    -10.8000       0.00   978196.003365230514
           326.5000    -10.8000       0.00   978207.872316970956
           326.6000    -10.8000       0.00   978201.602731242310
           326.7000    -10.8000       0.00   978204.249919908238
           326.8000    -10.8000       0.00   978203.030388310901
           326.9000    -10.8000       0.00   978197.630923095043
           327.0000    -10.8000       0.00   978202.028735953267
           327.1000    -10.8000       0.00   978204.482582906610
           327.2000    -10.8000       0.00   978208.995632126462
           327.3000    -10.8000       0.00   978212.312941906741
           327.4000    -10.8000       0.00   978208.598644990823
           327.5000    -10.8000       0.00   978210.384840199025
           327.6000    -10.8000       0.00   978209.761160086258
           327.7000    -10.8000       0.00   978209.119008720620
           327.8000    -10.8000       0.00   978205.405246580136
           327.9000    -10.8000       0.00   978202.829612134839
           328.0000    -10.8000       0.00   978200.507513270713
           328.1000    -10.8000       0.00   978201.349908502307
           328.2000    -10.8000       0.00   978199.271350088064
           328.3000    -10.8000       0.00   978195.709807990585
           328.4000    -10.8000       0.00   978198.970169337466
           328.5000    -10.8000       0.00   978198.157618594356
           328.6000    -10.8000       0.00   978197.441354777780
           328.7000    -10.8000       0.00   978198.649280313170
           328.8000    -10.8000       0.00   978202.958667296451
           328.9000    -10.8000       0.00   978200.160935055348
           329.0000    -10.8000       0.00   978199.734623962780
           319.0000    -10.9000     570.00   978032.630809576483
           319.1000    -10.9000     571.00   978030.459731532726
           319.2000    -10.9000     591.00   978029.250027600327
           319.3000    -10.9000     698.00   978010.352966530947
           319.4000    -10.9000     858.00   977966.774686179007
           319.5000    -10.9000     685.00   978019.643847075291
           319.6000    -10.9000     490.00   978057.345165450592
           319.7000    -10.9000     414.00   978068.609742383240
           319.8000    -10.9000     409.00   978076.622262200457
           319.9000    -10.9000     392.00   978085.575464941794
           320.0000    -10.9000     348.00   978102.372065063566
           320.1000    -10.9000     327.00   978112.031900236034
           320.2000    -10.9000     335.00   978107.808170798933
           320.3000    -10.9000     320.00   978107.368634915794
           320.4000    -10.9000     304.00   978106.272279733210
           320.5000    -10.9000     289.00   978110.514162827400
           320.6000    -10.9000     274.00   978118.764892832725
           320.7000    -10.9000     335.00   978103.546521839104
